permno,cik,td,treated_permno,treated_accession,match_group,extraction_status,window_coverage,bid12,first_bid_date,first_bid_form,first_bid_route,first_bid_accession,n_bid_events,filer_own_bid,ambiguous,n_ambiguous_events,excluded_prior_bid,prior_bid_any,prior_bid_last_date
19249,0001382574,2022-09-30,15125,0001628280-22-030420,0001628280-22-030420,ok,full,,,,,,0,0,1,2,0,0,
19249,0001382574,2023-06-14,16473,0001213900-23-049318,0001213900-23-049318,ok,full,,,,,,0,0,1,2,0,0,
19249,0001382574,2024-06-26,16824,0001104659-24-076281,0001104659-24-076281,ok,full,,,,,,0,0,1,1,0,0,
14046,0001383701,2022-06-02,91086,0000902664-22-003257,0000902664-22-003257,ok,full,0.0,,,,,0,0,0,0,0,0,
14046,0001383701,2023-02-06,16393,0000897069-23-000114,0000897069-23-000114,ok,full,0.0,,,,,0,0,0,0,0,0,
16007,0001386570,2022-12-12,23065,0001493152-22-036342,0001493152-22-036342,ok,full,0.0,,,,,0,0,0,0,0,0,
16007,0001386570,2023-10-02,19969,0000895345-23-000577,0000895345-23-000577,ok,full,0.0,,,,,0,0,0,0,0,0,
13812,0001389002,2022-07-22,16173,0001013594-22-000547,0001013594-22-000547,ok,full,0.0,,,,,0,0,0,0,0,0,
13812,0001389002,2024-03-31,81869,0000944480-24-000039,0000944480-24-000039,ok,full,0.0,,,,,0,0,0,0,0,0,
13812,0001389002,2024-10-29,18413,0001213900-24-093566,0001213900-24-093566,ok,full,0.0,,,,,0,0,0,0,0,0,
92594,0001390478,2024-05-15,14991,0001104659-24-064358,0001104659-24-064358,ok,full,0.0,,,,,0,0,0,0,0,0,
22344,0001392694,2023-07-21,18046,0000897069-23-001029,0000897069-23-001029,ok,full,0.0,,,,,0,0,0,0,0,0,
92143,0001392972,2024-08-30,16630,0000921895-24-002101,0000921895-24-002101,ok,full,0.0,,,,,0,0,0,0,0,0,
92108,0001393818,2024-11-01,12591,0000950142-24-002712,0000950142-24-002712,ok,full,0.0,,,,,0,0,0,0,0,0,
92172,0001393883,2023-04-14,87227,0000921895-23-000931,0000921895-23-000931,ok,full,0.0,,,,,0,0,0,0,0,0,
92172,0001393883,2024-04-18,22610,0000902664-24-003017,0000902664-24-003017,ok,full,0.0,,,,,0,0,0,0,0,0,
19232,0001396536,2023-05-08,18306,0001213900-23-049686,0001213900-23-049686,ok,full,0.0,,,,,0,0,0,0,0,0,
19232,0001396536,2023-08-08,46834,0001062993-23-016502,0001062993-23-016502,ok,full,0.0,,,,,0,0,0,0,0,0,
16458,0001397047,2023-03-30,31668,0001214659-23-004528,0001214659-23-004528,ok,full,0.0,,,,,0,0,0,0,0,0,
23033,0001397183,2024-02-27,20726,0001594543-24-000003,0001594543-24-000003,ok,full,0.0,,,,,0,0,0,0,0,0,
17955,0001398733,2022-06-01,17134,0000921895-22-001894,0000921895-22-001894,ok,full,0.0,,,,,0,0,0,0,0,0,
17955,0001398733,2023-03-14,16570,0001214659-23-003818,0001214659-23-003818,ok,full,0.0,,,,,0,0,0,0,0,0,
13621,0001401667,2022-07-07,19544,0000895345-22-000552,0000895345-22-000552,ok,full,0.0,,,,,0,0,0,0,0,0,
14591,0001401914,2023-02-13,90400,0001213900-23-010961,0001213900-23-010961,ok,full,0.0,,,,,0,0,0,0,0,0,
14937,0001404281,2022-05-19,93339,0000902664-22-003090,0000902664-22-003090,ok,full,0.0,,,,,0,0,0,0,0,0,
14937,0001404281,2022-09-28,19628,0000902664-22-004509,0000902664-22-004509,ok,full,0.0,,,,,0,0,0,0,0,0,
11990,0001404912,2024-11-01,12591,0000950142-24-002712,0000950142-24-002712,ok,full,0.0,,,,,0,0,0,0,0,0,
92471,0001409171,2024-10-31,18784,0000921895-24-002415,0000921895-24-002415,ok,full,0.0,,,,,0,0,0,0,0,0,
93371,0001410098,2022-11-09,14452,0000921895-22-003092,0000921895-22-003092,ok,full,0.0,,,,,0,0,0,0,0,0,
93371,0001410098,2023-01-09,83148,0000921895-23-000084,0000921895-23-000084,ok,full,0.0,,,,,0,0,0,0,0,0,
93371,0001410098,2023-05-24,21089,0001214659-23-008178,0001214659-23-008178,ok,full,0.0,,,,,0,0,0,0,0,0,
14516,0001410384,2022-10-11,20899,0001193125-22-262610,0001193125-22-262610,ok,full,0.0,,,,,0,0,0,0,0,0,
14516,0001410384,2024-05-13,21121,0000950142-24-001384,0000950142-24-001384,ok,full,0.0,,,,,0,0,0,0,0,0,
17234,0001418100,2022-05-23,13108,0000902664-22-003123,0000902664-22-003123,ok,full,0.0,,,,,0,0,0,0,0,0,
21285,0001419951,2022-08-16,92091,0001437749-22-021511,0001437749-22-021511,ok,full,0.0,,,,,0,0,0,0,0,0,
16250,0001420520,2022-05-12,20670,0000902664-22-003109,0000902664-22-003109,ok,full,0.0,,,,,0,0,0,0,0,0,
16776,0001420565,2022-05-31,15542,0001104659-22-070134,0001104659-22-070134,ok,full,0.0,,,,,0,0,0,0,0,0,
16776,0001420565,2022-10-21,18427,0000921895-22-002849,0000921895-22-002849,ok,full,0.0,,,,,0,0,0,0,0,0,
16776,0001420565,2023-08-16,86536,0001437749-23-024725,0001437749-23-024725,ok,full,0.0,,,,,0,0,0,0,0,0,
12527,0001420720,2022-09-13,19954,0001072613-22-000568,0001072613-22-000568,ok,full,0.0,,,,,0,0,0,0,0,0,
12527,0001420720,2022-12-13,14874,0000921895-22-003273,0000921895-22-003273,ok,full,0.0,,,,,0,0,0,0,0,0,
92648,0001420800,2022-01-06,77447,0000950127-22-000003,0000950127-22-000003,ok,full,0.0,,,,,0,0,0,0,0,0,
92753,0001421517,2022-06-13,85424,0000807249-22-000074,0000807249-22-000074,ok,full,0.0,,,,,0,0,0,0,0,0,
20315,0001422930,2022-08-22,89167,0000921895-22-002603,0000921895-22-002603,ok,full,0.0,,,,,0,0,0,0,0,0,
20315,0001422930,2024-08-30,16630,0000921895-24-002101,0000921895-24-002101,ok,full,0.0,,,,,0,0,0,0,0,0,
15222,0001425205,2022-03-28,16044,0000902664-22-002457,0000902664-22-002457,ok,full,,,,,,0,0,1,1,0,0,
23120,0001425627,2023-09-27,92528,0000919574-23-005372,0000919574-23-005372,ok,full,0.0,,,,,0,0,0,0,0,0,
14750,0001428875,2022-06-21,93369,0001193125-22-187216,0001193125-22-187216,ok,full,1.0,2022-09-07,DEFM14A,A,0001104659-22-098244,2,0,0,0,1,1,2022-03-15
14245,0001434316,2024-02-15,23432,0001072613-24-000265,0001072613-24-000265,ok,full,0.0,,,,,0,0,0,0,0,0,
15417,0001435064,2024-03-20,25452,0000807249-24-000036,0000807249-24-000036,ok,full,0.0,,,,,0,0,0,0,0,0,
21920,0001436229,2023-06-12,23185,0000950170-23-028010,0000950170-23-028010,ok,full,0.0,,,,,0,0,0,0,0,0,
21920,0001436229,2024-07-01,21947,0001213900-24-059094,0001213900-24-059094,ok,full,0.0,,,,,0,0,0,0,0,0,
16287,0001437352,2022-11-29,81222,0001193805-22-001682,0001193805-22-001682,ok,full,0.0,,,,,0,0,0,0,0,0,
14690,0001437402,2024-04-30,90423,0000038777-24-000072,0000038777-24-000072,ok,full,0.0,,,,,0,0,0,0,0,0,
16392,0001438423,2022-04-01,84607,0001062993-22-010017,0001062993-22-010017,ok,full,0.0,,,,,0,0,0,0,0,0,
16698,0001441683,2022-10-11,20899,0001193125-22-262610,0001193125-22-262610,ok,full,0.0,,,,,0,0,0,0,0,0,
13249,0001443669,2022-08-12,46463,0001193805-22-001168,0001193805-22-001168,ok,full,0.0,,,,,0,0,0,0,0,0,
13249,0001443669,2024-10-07,92029,0000902664-24-005842,0000902664-24-005842,ok,full,0.0,,,,,0,0,0,0,0,0,
13750,0001444192,2022-06-17,14550,0000921895-22-002105,0000921895-22-002105,ok,full,0.0,,,,,0,0,0,0,1,1,2021-08-27
13750,0001444192,2023-08-14,15646,0001140361-23-041175,0001140361-23-041175,ok,full,0.0,,,,,0,0,0,0,0,1,2021-08-27
15380,0001444307,2022-05-19,93339,0000902664-22-003090,0000902664-22-003090,ok,full,0.0,,,,,0,0,0,0,0,0,
15645,0001446159,2024-02-09,17326,0001213900-24-014922,0001213900-24-014922,ok,full,,,,,,0,0,1,1,0,0,
93264,0001446847,2023-08-22,14467,0001140361-23-042206,0001140361-23-042206,ok,full,0.0,,,,,0,0,0,0,0,0,
17226,0001455863,2024-11-20,13439,0001193805-24-001416,0001193805-24-001416,ok,full,0.0,,,,,0,0,0,0,0,0,
14458,0001457612,2022-02-02,90783,0001193125-22-042152,0001193125-22-042152,ok,full,0.0,,,,,0,0,0,0,0,0,
14458,0001457612,2022-06-02,91086,0000902664-22-003257,0000902664-22-003257,ok,full,0.0,,,,,0,0,0,0,0,0,
22287,0001462056,2022-03-21,21829,0001213900-22-022355,0001213900-22-022355,ok,full,0.0,,,,,0,0,0,0,0,0,
22287,0001462056,2024-08-09,89387,0001665159-24-000001,0001665159-24-000001,ok,full,0.0,,,,,0,0,0,0,0,0,
21577,0001462223,2022-05-06,87302,0001477932-22-003302,0001477932-22-003302,ok,full,0.0,,,,,0,0,0,0,0,0,
21577,0001462223,2023-07-31,15662,0001104659-23-089712,0001104659-23-089712,ok,full,1.0,2023-11-08,PREM14A,A,0001654954-23-013893,1,0,0,0,0,0,
92999,0001465128,2024-11-20,13439,0001193805-24-001416,0001193805-24-001416,ok,full,0.0,,,,,0,0,0,0,0,0,
16063,0001466026,2024-10-02,15064,0001904067-24-000003,0001904067-24-000003,ok,full,0.0,,,,,0,0,0,0,0,0,
13107,0001466301,2022-02-23,14707,0000921895-22-000790,0000921895-22-000790,ok,full,0.0,,,,,0,0,0,0,0,0,
13107,0001466301,2022-04-12,16668,0001104659-22-049068,0001104659-22-049068,ok,full,0.0,,,,,0,0,0,0,0,0,
13107,0001466301,2022-11-10,13870,0001104659-22-117058,0001104659-22-117058,ok,full,0.0,,,,,0,0,0,0,0,0,
60098,0001466593,2024-11-14,21619,0001213900-24-111891,0001213900-24-111891,ok,full,0.0,,,,,0,0,0,0,0,0,
18203,0001468748,2023-05-24,21089,0001214659-23-008178,0001214659-23-008178,ok,full,0.0,,,,,0,0,0,0,0,0,
18203,0001468748,2023-09-27,13962,0001140361-23-045575,0001140361-23-045575,ok,full,0.0,,,,,0,0,0,0,0,0,
15382,0001469443,2022-01-05,79039,0001493152-22-000977,0001493152-22-000977,ok,full,0.0,,,,,0,0,0,0,0,0,
15784,0001472091,2021-12-13,20318,0001104659-22-008244,0001104659-22-008244,ok,full,0.0,,,,,0,0,0,0,0,0,
15784,0001472091,2022-01-24,83950,0001213900-22-004782,0001213900-22-004782,ok,full,0.0,,,,,0,0,0,0,0,0,
14951,0001474903,2024-04-18,22610,0000902664-24-003017,0000902664-24-003017,ok,full,0.0,,,,,0,0,0,0,0,0,
22266,0001476840,2023-05-09,90989,0000921895-23-001235,0000921895-23-001235,ok,full,0.0,,,,,0,0,0,0,0,0,
22266,0001476840,2024-08-19,20336,0001214659-24-014893,0001214659-24-014893,ok,full,0.0,,,,,0,0,0,0,0,0,
19149,0001477845,2022-01-24,83950,0001213900-22-004782,0001213900-22-004782,ok,full,0.0,,,,,0,0,0,0,0,0,
22199,0001482981,2024-04-30,20654,0000014693-24-000036,0000014693-24-000036,ok,full,0.0,,,,,0,0,0,0,0,0,
93426,0001487952,2024-11-06,88807,0000950142-24-002787,0000950142-24-002787,ok,full,0.0,,,,,0,0,0,0,0,0,
13693,0001488039,2022-11-09,14452,0000921895-22-003092,0000921895-22-003092,ok,full,0.0,,,,,0,0,0,0,0,0,
13693,0001488039,2023-05-11,15433,0000921895-23-001309,0000921895-23-001309,ok,full,0.0,,,,,0,0,0,0,0,0,
17323,0001491419,2022-07-19,14258,0001013594-22-000528,0001013594-22-000528,ok,full,0.0,,,,,0,0,0,0,0,0,
13326,0001493594,2022-10-10,17987,0001193805-22-001434,0001193805-22-001434,ok,full,0.0,,,,,0,0,0,0,0,0,
13756,0001495240,2022-07-13,12566,0001104659-22-082403,0001104659-22-082403,ok,full,0.0,,,,,0,0,0,0,0,0,
18955,0001496323,2022-02-14,89445,0001104659-22-026456,0001104659-22-026456,ok,full,0.0,,,,,0,0,0,0,0,0,
18955,0001496323,2024-12-13,19939,0001373604-24-000114,0001373604-24-000114,ok,full,1.0,2025-07-01,8-K,A,0001193125-25-153576,4,0,0,0,1,1,2024-06-18
14694,0001500435,2023-04-12,90081,0001104659-23-044843,0001104659-23-044843,ok,full,0.0,,,,,0,0,0,0,0,0,
15779,0001501989,2023-08-04,19568,0001123292-23-000096,0001123292-23-000096,ok,full,0.0,,,,,0,0,0,0,0,0,
14316,0001503802,2022-03-28,21790,0000902664-22-002385,0000902664-22-002385,ok,full,0.0,,,,,0,0,0,0,0,0,
13652,0001505512,2023-05-22,18894,0001332596-23-000001,0001332596-23-000001,ok,full,0.0,,,,,0,0,0,0,0,0,
13652,0001505512,2024-03-15,18419,0001193805-24-000439,0001193805-24-000439,ok,full,0.0,,,,,0,0,0,0,0,0,
14650,0001505732,2024-02-28,89573,0001493152-24-008886,0001493152-24-008886,ok,full,0.0,,,,,0,0,0,0,0,0,
22561,0001506983,2024-09-05,21263,0001193805-24-001111,0001193805-24-001111,ok,full,0.0,,,,,0,0,0,0,0,0,
14313,0001507957,2023-08-17,84607,0000921895-23-002068,0000921895-23-002068,ok,full,0.0,,,,,0,0,0,0,0,0,
17951,0001513525,2022-01-10,20297,0001513162-22-000005,0001513162-22-000005,ok,full,0.0,,,,,0,0,0,0,0,0,
17951,0001513525,2023-08-16,86536,0001437749-23-024725,0001437749-23-024725,ok,full,0.0,,,,,0,0,0,0,0,0,
17951,0001513525,2024-10-07,20331,0001104659-24-108596,0001104659-24-108596,ok,full,0.0,,,,,0,0,0,0,0,0,
14555,0001513818,2022-02-02,90783,0001193125-22-042152,0001193125-22-042152,ok,full,0.0,,,,,0,0,0,0,0,0,
14555,0001513818,2022-06-17,14550,0000921895-22-002105,0000921895-22-002105,ok,full,0.0,,,,,0,0,0,0,0,0,
23426,0001514183,2024-09-24,22767,0001213900-24-084092,0001213900-24-084092,ok,full,0.0,,,,,0,0,0,0,0,0,
23426,0001514183,2024-10-07,20331,0001104659-24-108596,0001104659-24-108596,ok,full,0.0,,,,,0,0,0,0,0,0,
17106,0001514416,2022-05-23,13108,0000902664-22-003123,0000902664-22-003123,ok,full,0.0,,,,,0,0,0,0,0,0,
17106,0001514416,2022-08-23,15087,0001213900-22-051125,0001213900-22-051125,ok,full,0.0,,,,,0,0,0,0,0,0,
17106,0001514416,2022-12-13,20465,0000921895-22-003251,0000921895-22-003251,ok,full,0.0,,,,,0,0,0,0,0,0,
12880,0001514991,2024-05-28,15226,0001013762-24-002223,0001013762-24-002223,ok,full,0.0,,,,,0,0,0,0,0,0,
21357,0001516513,2022-03-07,18141,0000902664-22-002198,0000902664-22-002198,ok,full,0.0,,,,,0,0,0,0,0,0,
14531,0001517022,2022-03-28,21790,0000902664-22-002385,0000902664-22-002385,ok,full,0.0,,,,,0,0,0,0,0,0,
13802,0001517302,2022-02-23,14601,0000921895-22-000769,0000921895-22-000769,ok,full,0.0,,,,,0,0,0,0,0,0,
19145,0001517375,2023-05-25,14136,0001085146-23-002488,0001085146-23-002488,ok,full,0.0,,,,,0,0,0,0,0,0,
13302,0001519401,2021-12-31,19592,0001213900-22-006966,0001213900-22-006966,ok,full,0.0,,,,,0,0,0,0,0,0,
13302,0001519401,2022-09-12,84007,0000904853-22-000002,0000904853-22-000002,ok,full,0.0,,,,,0,0,0,0,0,0,
13302,0001519401,2024-12-10,83565,0000904853-24-000009,0000904853-24-000009,ok,full,0.0,,,,,0,0,0,0,0,0,
15429,0001521036,2023-01-25,35991,0001193805-23-000094,0001193805-23-000094,ok,full,0.0,,,,,0,0,0,0,0,0,
15429,0001521036,2023-06-15,91832,0001104659-23-072412,0001104659-23-072412,ok,full,0.0,,,,,0,0,0,0,0,0,
21345,0001522540,2022-03-31,11370,0001193805-22-000591,0001193805-22-000591,ok,full,0.0,,,,,0,0,0,0,0,0,
21345,0001522540,2024-05-13,21121,0000950142-24-001384,0000950142-24-001384,ok,full,0.0,,,,,0,0,0,0,0,0,
17139,0001522602,2023-06-02,21939,0001213900-23-047253,0001213900-23-047253,ok,full,0.0,,,,,0,0,0,0,0,0,
13035,0001524472,2024-11-06,87034,0001139032-25-000002,0001139032-25-000002,ok,full,0.0,,,,,0,0,0,0,0,0,
15014,0001525769,2023-02-01,21890,0001866581-23-000028,0001866581-23-000028,ok,full,0.0,,,,,0,0,0,0,0,0,
15014,0001525769,2023-08-08,13548,0001193805-23-001197,0001193805-23-001197,ok,full,0.0,,,,,0,0,0,0,0,0,
13202,0001526119,2022-04-04,12577,0000950142-22-001358,0000950142-22-001358,ok,full,0.0,,,,,0,0,0,0,0,0,
13332,0001529377,2023-09-27,14566,0001104659-23-107787,0001104659-23-107787,ok,full,0.0,,,,,0,0,0,0,0,0,
13528,0001530249,2022-11-14,89038,0000897069-22-000616,0000897069-22-000616,ok,full,0.0,,,,,0,0,0,0,0,0,
13188,0001530950,2024-10-11,16431,0001104659-24-109740,0001104659-24-109740,ok,full,0.0,,,,,0,0,0,0,0,1,2022-02-28
21118,0001530979,2022-07-21,90371,0001058854-22-000033,0001058854-22-000033,ok,full,0.0,,,,,0,0,0,0,0,0,
21118,0001530979,2022-12-07,19644,0000950142-22-003306,0000950142-22-003306,ok,full,0.0,,,,,0,0,0,0,0,0,
21118,0001530979,2024-10-31,18784,0000921895-24-002415,0000921895-24-002415,ok,full,0.0,,,,,0,0,0,0,0,0,
15961,0001533998,2022-01-27,88564,0001493152-22-003197,0001493152-22-003197,ok,full,0.0,,,,,0,0,0,0,0,0,
15833,0001534120,2022-08-26,13599,0001851734-22-000538,0001851734-22-000538,ok,full,0.0,,,,,0,0,0,0,0,0,
15833,0001534120,2023-08-22,13965,0001213900-23-072694,0001213900-23-072694,ok,full,0.0,,,,,0,0,0,0,0,0,
16834,0001537917,2022-08-26,13599,0001851734-22-000538,0001851734-22-000538,ok,full,,,,,,0,0,1,1,1,1,2022-08-09
13625,0001549346,2022-03-31,11370,0001193805-22-000591,0001193805-22-000591,ok,full,0.0,,,,,0,0,0,0,0,0,
16178,0001551986,2023-02-13,13111,0001062993-23-003537,0001062993-23-003537,ok,full,0.0,,,,,0,0,0,0,0,0,
19024,0001553643,2022-03-21,20662,0000935836-22-000298,0000935836-22-000298,ok,full,0.0,,,,,0,0,0,0,0,0,
19024,0001553643,2024-06-14,18559,0001104659-24-071864,0001104659-24-071864,ok,full,0.0,,,,,0,0,0,0,0,0,
14127,0001555074,2022-12-23,90476,0001628280-22-032652,0001628280-22-032652,ok,full,0.0,,,,,0,0,0,0,0,0,
20305,0001555279,2022-04-20,13878,0000921895-22-001398,0000921895-22-001398,ok,full,0.0,,,,,0,0,0,0,0,0,
20305,0001555279,2022-07-11,20581,0001214659-22-009064,0001214659-22-009064,ok,full,0.0,,,,,0,0,0,0,0,0,
16111,0001556263,2023-03-16,91279,0001437749-23-007913,0001437749-23-007913,ok,full,0.0,,,,,0,0,0,0,0,0,
15775,0001557746,2024-02-12,14456,0001104659-24-024047,0001104659-24-024047,ok,full,0.0,,,,,0,0,0,0,0,0,
16705,0001560241,2022-03-28,21790,0000902664-22-002385,0000902664-22-002385,ok,full,0.0,,,,,0,0,0,0,0,0,
16705,0001560241,2023-09-27,13962,0001140361-23-045575,0001140361-23-045575,ok,full,1.0,2024-08-07,SC TO-C,A+B,0001104659-24-086802,4,0,0,2,0,0,
13797,0001562463,2022-11-14,89038,0000897069-22-000616,0000897069-22-000616,ok,full,0.0,,,,,0,0,0,0,0,1,2021-11-02
13797,0001562463,2023-05-05,15539,0001104659-23-060964,0001104659-23-060964,ok,full,0.0,,,,,0,0,0,0,0,1,2021-11-02
22080,0001562528,2022-07-13,12566,0001104659-22-082403,0001104659-22-082403,ok,full,0.0,,,,,0,0,0,0,0,1,2021-04-16
22080,0001562528,2023-03-01,22360,0000904853-23-000005,0000904853-23-000005,ok,full,0.0,,,,,0,0,0,0,0,1,2021-04-16
16069,0001566373,2022-11-10,13870,0001104659-22-117058,0001104659-22-117058,ok,full,1.0,2022-11-21,8-K,A,0001193125-22-289465,9,0,0,0,1,1,2022-07-07
16069,0001566373,2023-03-08,19986,0001193805-23-000359,0001193805-23-000359,ok,full,1.0,2023-03-09,8-K,A,0001193125-23-065376,1,0,0,0,1,1,2023-03-06
13924,0001571498,2021-12-13,20318,0001104659-22-008244,0001104659-22-008244,ok,full,1.0,2022-06-27,SC TO-C,A+B,0001193125-22-182056,5,0,0,1,0,0,
14183,0001571776,2022-04-12,12828,0000899140-22-000462,0000899140-22-000462,ok,full,0.0,,,,,0,0,0,0,0,0,
20660,0001572334,2022-03-22,18554,0001437749-22-007518,0001437749-22-007518,ok,full,0.0,,,,,0,0,0,0,0,0,
14054,0001576263,2023-01-25,35991,0001193805-23-000094,0001193805-23-000094,ok,full,1.0,2023-10-23,PREM14A,A,0001140361-23-049203,2,0,0,2,0,0,
17038,0001576942,2024-10-31,18784,0000921895-24-002415,0000921895-24-002415,ok,full,0.0,,,,,0,0,0,0,0,0,
14213,0001578732,2022-11-02,92502,0001104659-22-115972,0001104659-22-115972,ok,full,0.0,,,,,0,0,0,0,0,0,
15831,0001579428,2023-01-25,35991,0001193805-23-000094,0001193805-23-000094,ok,full,0.0,,,,,0,0,0,0,0,0,
15831,0001579428,2023-06-15,91832,0001104659-23-072412,0001104659-23-072412,ok,full,0.0,,,,,0,0,0,0,0,0,
19541,0001579733,2022-02-23,18642,0001213900-22-010936,0001213900-22-010936,ok,full,0.0,,,,,0,0,0,0,0,0,
19814,0001580149,2022-03-11,20834,0000078003-22-000045,0000078003-22-000045,ok,full,0.0,,,,,0,0,0,0,0,0,
19814,0001580149,2022-06-21,72611,0001140361-22-024794,0001140361-22-024794,ok,full,0.0,,,,,0,0,0,0,0,0,
14229,0001584207,2022-02-28,66325,0000921895-22-000821,0000921895-22-000821,ok,full,0.0,,,,,0,0,0,0,0,0,
14229,0001584207,2022-08-14,77660,0001104659-22-100898,0001104659-22-100898,ok,full,0.0,,,,,0,0,0,0,0,0,
15375,0001585608,2022-05-22,21939,0001493152-22-015556,0001493152-22-015556,ok,full,0.0,,,,,0,0,0,0,0,0,
15375,0001585608,2024-05-15,14991,0001104659-24-064358,0001104659-24-064358,ok,full,0.0,,,,,0,0,0,0,0,0,
15187,0001587221,2022-05-19,18855,0001068238-22-000140,0001068238-22-000140,ok,full,0.0,,,,,0,0,0,0,0,0,
21844,0001590418,2023-06-09,84184,0001104659-23-072981,0001104659-23-072981,ok,full,0.0,,,,,0,0,0,0,0,0,
21844,0001590418,2024-09-05,21263,0001193805-24-001111,0001193805-24-001111,ok,full,0.0,,,,,0,0,0,0,0,0,
15658,0001590877,2022-01-25,10530,0000921895-22-000341,0000921895-22-000341,ok,full,0.0,,,,,0,0,0,0,0,0,
15658,0001590877,2022-05-18,19356,0000902664-22-003160,0000902664-22-003160,ok,full,0.0,,,,,0,0,0,0,0,0,
14434,0001590976,2024-04-01,63132,0001493152-24-013403,0001493152-24-013403,ok,full,0.0,,,,,0,0,0,0,0,0,
14434,0001590976,2024-08-12,39220,0000807249-24-000095,0000807249-24-000095,ok,full,0.0,,,,,0,0,0,0,0,0,
14590,0001592016,2022-06-21,72611,0001140361-22-024794,0001140361-22-024794,ok,full,1.0,2022-11-23,8-K,A,0001104659-22-121734,4,0,0,0,0,0,
15287,0001595097,2022-07-06,17105,0001072613-22-000489,0001072613-22-000489,ok,full,0.0,,,,,0,0,0,0,0,0,
15287,0001595097,2023-05-19,89935,0000921895-23-001387,0000921895-23-001387,ok,full,0.0,,,,,0,0,0,0,0,0,
15287,0001595097,2023-08-21,22562,0001068238-23-000182,0001068238-23-000182,ok,full,0.0,,,,,0,0,0,0,0,0,
17360,0001595248,2023-05-19,89935,0000921895-23-001387,0000921895-23-001387,ok,full,0.0,,,,,0,0,0,0,0,0,
17360,0001595248,2024-05-23,14419,0001683168-24-003883,0001683168-24-003883,ok,full,0.0,,,,,0,0,0,0,0,0,
14574,0001596967,2022-02-23,14601,0000921895-22-000769,0000921895-22-000769,ok,full,0.0,,,,,0,0,0,0,0,0,
14684,0001598428,2024-02-29,79198,0001140361-24-011951,0001140361-24-011951,ok,full,0.0,,,,,0,0,0,0,0,0,
16318,0001600033,2023-06-15,91832,0001104659-23-072412,0001104659-23-072412,ok,full,0.0,,,,,0,0,0,0,0,0,
19918,0001604477,2023-06-21,82848,0001493152-23-025154,0001493152-23-025154,ok,full,1.0,2024-01-12,PREM14A,A,0001193125-24-007135,2,0,0,0,0,0,
17122,0001604950,2023-01-09,83148,0000921895-23-000084,0000921895-23-000084,ok,full,0.0,,,,,0,0,0,0,0,0,
14943,0001605301,2024-02-07,90718,0001999371-24-001967,0001999371-24-001967,ok,full,0.0,,,,,0,0,0,0,0,0,
22179,0001606698,2023-08-17,84607,0000921895-23-002068,0000921895-23-002068,ok,full,0.0,,,,,0,0,0,0,0,0,
14942,0001606757,2023-07-21,82542,0001389404-23-000004,0001389404-23-000004,ok,full,0.0,,,,,0,0,0,0,0,0,
15303,0001607678,2023-08-22,14467,0001140361-23-042206,0001140361-23-042206,ok,full,0.0,,,,,0,0,0,0,0,0,
14953,0001610250,2024-04-22,57817,0001104659-24-051481,0001104659-24-051481,ok,full,0.0,,,,,0,0,0,0,0,0,
14988,0001611983,2024-09-09,80924,0001104659-24-098259,0001104659-24-098259,ok,full,1.0,2024-12-13,PREM14A,A,0001140361-24-049333,2,0,0,2,0,0,
16712,0001615165,2023-06-16,21625,0000902664-23-003734,0000902664-23-003734,ok,full,0.0,,,,,0,0,0,0,0,0,
90600,0001617242,2021-12-31,58836,0001587987-22-000002,0001587987-22-000002,ok,full,0.0,,,,,0,0,0,0,0,0,
90600,0001617242,2024-10-02,15064,0001904067-24-000003,0001904067-24-000003,ok,full,0.0,,,,,0,0,0,0,0,0,
15167,0001620533,2023-08-08,13548,0001193805-23-001197,0001193805-23-001197,ok,full,0.0,,,,,0,0,0,0,0,0,
17372,0001622229,2024-02-22,16668,0000935836-24-000244,0000935836-24-000244,ok,full,0.0,,,,,0,0,0,0,0,0,
16528,0001622345,2022-09-20,92466,0000921895-22-002735,0000921895-22-002735,ok,full,0.0,,,,,0,0,0,0,0,0,
16181,0001624326,2023-06-09,84184,0001104659-23-072981,0001104659-23-072981,ok,full,0.0,,,,,0,0,0,0,0,0,
16066,0001625101,2022-09-07,83145,0001193125-22-247613,0001193125-22-247613,ok,full,0.0,,,,,0,0,0,0,0,0,
22263,0001625278,2022-11-29,22115,0000950142-22-003329,0000950142-22-003329,ok,full,0.0,,,,,0,0,0,0,0,0,
22263,0001625278,2023-08-23,19679,0001628280-23-031024,0001628280-23-031024,ok,full,0.0,,,,,0,0,0,0,0,0,
21601,0001625641,2022-12-13,20465,0000921895-22-003251,0000921895-22-003251,ok,full,0.0,,,,,0,0,0,0,0,0,
21601,0001625641,2024-11-22,17343,0001213900-24-102372,0001213900-24-102372,ok,full,0.0,,,,,0,0,0,0,0,0,
15650,0001626115,2022-01-26,15540,0001213900-22-005076,0001213900-22-005076,ok,full,0.0,,,,,0,0,0,0,0,0,
15650,0001626115,2023-02-09,15540,0001213900-23-009764,0001213900-23-009764,ok,full,0.0,,,,,0,0,0,0,0,0,
15278,0001629210,2022-03-15,17366,0001140361-22-010994,0001140361-22-010994,ok,full,0.0,,,,,0,0,0,0,0,0,
16813,0001630472,2023-03-01,22360,0000904853-23-000005,0000904853-23-000005,ok,full,0.0,,,,,0,0,0,0,0,0,
21105,0001630627,2024-10-30,41188,0001214659-24-018485,0001214659-24-018485,ok,full,0.0,,,,,0,0,0,0,0,0,
